assisted_tackles,awards,class,combined_tackles,conference,final_season_year,forced_fumbles,fumble_recoveries,fumble_recovery_tds,fumble_recovery_yards,games,interception_tds,interception_yards,interceptions,page_url,passes_defended,player,pos,sacks,school,scraped_at,solo_tackles,source_type,tfl
24,,SR,49,SEC,2008,2,1,1,13,12,0,0,0,https://www.sports-reference.com/cfb/players/peria-jerry-1.html,1,Peria Jerry,DL,7.0,Ole Miss,2026-04-01T18:42:51.477Z,25,season_totals,18.0
21,,SR,35,SEC,2010,1,0,0,0,13,0,0,0,https://www.sports-reference.com/cfb/players/pernell-mcphee-1.html,4,Pernell McPhee,DL,2.0,Mississippi State,2026-04-01T18:42:58.457Z,14,season_totals,10.0
12,,SR,23,Big 12,2021,1,0,0,0,12,0,0,0,https://www.sports-reference.com/cfb/players/perrion-winfrey-1.html,0,Perrion Winfrey,DL,5.5,Oklahoma,2026-04-01T18:43:05.429Z,11,season_totals,11.0
3,,SR,36,Big 12,2009,0,0,0,0,11,0,12,4,https://www.sports-reference.com/cfb/players/perrish-cox-1.html,0,Perrish Cox,DB,0.0,Oklahoma State,2026-04-01T18:43:12.600Z,33,season_totals,1.0
57,,SR,97,SEC,2009,1,0,0,0,13,0,0,1,https://www.sports-reference.com/cfb/players/perry-riley-1.html,0,Perry Riley,LB,0.0,LSU,2026-04-01T18:43:19.589Z,40,season_totals,4.5
26,,SR,54,Big Ten,2020,2,0,0,0,8,0,0,0,https://www.sports-reference.com/cfb/players/pete-werner-1.html,1,Pete Werner,LB,1.0,Ohio State,2026-04-01T18:43:26.713Z,28,season_totals,2.5
30,,SR,61,Pac-12,2017,0,0,0,0,14,0,0,0,https://www.sports-reference.com/cfb/players/peter-kalambayi-1.html,1,Peter Kalambayi,LB,4.0,Stanford,2026-04-01T18:43:33.567Z,31,season_totals,7.0
33,,SR,53,SEC,2021,1,2,0,0,15,0,0,0,https://www.sports-reference.com/cfb/players/phidarian-mathis-1.html,2,Phidarian Mathis,DL,9.0,Alabama,2026-04-01T18:43:40.656Z,20,season_totals,12.0
24,,SR,62,Big 12,2010,1,0,0,0,13,0,0,0,https://www.sports-reference.com/cfb/players/phil-taylor-1.html,2,Phil Taylor,DL,2.0,Baylor,2026-04-01T18:43:47.547Z,38,season_totals,7.0
43,,SR,89,ACC,2007,1,1,0,4,13,0,0,0,https://www.sports-reference.com/cfb/players/philip-wheeler-1.html,5,Philip Wheeler,LB,6.0,Georgia Tech,2026-04-01T18:43:54.567Z,46,season_totals,9.0
38,,SR,83,Big 12,2009,1,0,0,0,12,0,9,1,https://www.sports-reference.com/cfb/players/phillip-dillard-1.html,0,Phillip Dillard,LB,3.0,Nebraska,2026-04-01T18:44:08.687Z,45,season_totals,10.5
12,,SR,36,CUSA,2013,0,1,0,0,13,0,2,4,https://www.sports-reference.com/cfb/players/phillip-gaines-1.html,9,Phillip Gaines,DB/CB,0.0,Rice,2026-04-01T18:44:15.683Z,24,season_totals,4.0
21,,JR,57,ACC,2007,2,0,0,0,13,0,0,0,https://www.sports-reference.com/cfb/players/phillip-merling-1.html,2,Phillip Merling,DL,7.0,Clemson,2026-04-01T18:44:22.746Z,36,season_totals,16.0
28,,JR,82,Big East,2011,1,0,0,0,10,0,50,6,https://www.sports-reference.com/cfb/players/phillip-thomas-1.html,0,Phillip Thomas,DB,0.0,Syracuse,2026-04-01T18:44:29.809Z,54,season_totals,4.5
15,,SR,48,Big Ten,2006,0,0,0,0,12,1,66,2,https://www.sports-reference.com/cfb/players/prescott-burgess-1.html,0,Prescott Burgess,LB,3.0,Michigan,2026-04-01T18:44:56.361Z,33,season_totals,6.5
17,,SR,41,Big East,2007,1,0,0,0,11,0,0,0,https://www.sports-reference.com/cfb/players/preston-smith-1.html,2,Preston Smith,LB,2.0,Louisville,2026-04-01T18:45:10.363Z,24,season_totals,6.5
23,AA,SR,59,Big 12,2010,0,0,0,0,14,0,0,0,https://www.sports-reference.com/cfb/players/prince-amukamara-1.html,13,Prince Amukamara,DB,1.0,Nebraska,2026-04-01T18:45:17.442Z,36,season_totals,1.0
22,,SR,48,Ind,2013,1,0,0,0,13,0,0,0,https://www.sports-reference.com/cfb/players/prince-shembo-1.html,0,Prince Shembo,LB,5.5,Notre Dame,2026-04-01T18:45:24.476Z,26,season_totals,5.5
18,,SR,37,SEC,2024,1,1,1,0,12,0,0,0,https://www.sports-reference.com/cfb/players/princely-umanmielen-1.html,0,Princely Umanmielen,DL/DE,10.5,Ole Miss,2026-04-01T18:45:31.404Z,19,season_totals,13.5
16,,SR,65,Big 12,2014,1,0,0,0,13,0,14,3,https://www.sports-reference.com/cfb/players/quandre-diggs-1.html,5,Quandre Diggs,DB/CB,2.0,Texas,2026-04-01T18:45:38.456Z,49,season_totals,5.0
10,,SR,38,Sun Belt,2012,3,1,1,75,10,0,0,0,https://www.sports-reference.com/cfb/players/quanterus-smith-1.html,1,Quanterus Smith,DL,12.5,Western Kentucky,2026-04-01T18:45:45.610Z,28,season_totals,18.5
28,,SR,67,SEC,2021,0,1,0,-5,15,0,0,0,https://www.sports-reference.com/cfb/players/quay-walker-1.html,3,Quay Walker,LB,1.5,Georgia,2026-04-01T18:45:52.490Z,39,season_totals,5.5
15,,SR,38,SEC,2007,2,0,0,0,11,0,0,0,https://www.sports-reference.com/cfb/players/quentin-groves-1.html,0,Quentin Groves,DL,3.0,Auburn,2026-04-01T18:46:05.256Z,23,season_totals,7.0
14,,SR,54,Pac-12,2021,0,0,0,0,11,0,23,3,https://www.sports-reference.com/cfb/players/quentin-lake-1.html,6,Quentin Lake,DB,0.0,UCLA,2026-04-01T18:46:19.317Z,40,season_totals,2.0
12,,SR,33,SEC,2006,0,0,0,0,13,0,0,0,https://www.sports-reference.com/cfb/players/quentin-moses-1.html,1,Quentin Moses,DL,4.5,Georgia,2026-04-01T18:46:26.287Z,21,season_totals,12.0
57,,SR,114,MWC,2006,1,0,0,0,13,1,138,3,https://www.sports-reference.com/cfb/players/quincy-black-1.html,0,Quincy Black,LB/DB,0.0,New Mexico,2026-04-01T18:46:33.373Z,57,season_totals,1.0
9,,FR,33,CUSA,2021,0,0,0,0,9,1,153,5,https://www.sports-reference.com/cfb/players/quincy-riley-1.html,9,Quincy Riley,CB,1.5,Middle Tennessee State,2026-04-01T18:46:47.294Z,24,season_totals,4.5
18,,SR,45,ACC,2020,2,3,0,0,10,0,0,0,https://www.sports-reference.com/cfb/players/quincy-roche-1.html,1,Quincy Roche,DL/DE,4.5,Miami (FL),2026-04-01T18:46:54.276Z,27,season_totals,14.5
19,AA,SR,39,Big Ten,2006,0,0,0,0,12,0,0,0,https://www.sports-reference.com/cfb/players/quinn-pitcock-1.html,0,Quinn Pitcock,DL,8.0,Ohio State,2026-04-01T18:47:08.456Z,20,season_totals,12.0
26,"H-8,AA",SO,71,SEC,2018,0,0,0,0,15,0,0,0,https://www.sports-reference.com/cfb/players/quinnen-williams-1.html,1,Quinnen Williams,DL,8.0,Alabama,2026-04-01T18:47:15.326Z,45,season_totals,19.5
19,,SR,72,MAC,2014,1,0,0,0,12,1,35,7,https://www.sports-reference.com/cfb/players/quinten-rollins-1.html,9,Quinten Rollins,DB,0.0,Miami (OH),2026-04-01T18:47:22.437Z,53,season_totals,4.0
17,,SR,72,CUSA,2007,0,0,0,0,12,2,220,5,https://www.sports-reference.com/cfb/players/quintin-demps-1.html,0,Quintin Demps,DB,0.0,UTEP,2026-04-01T18:47:29.576Z,55,season_totals,4.5
37,AA,SR,96,Big 12,2010,0,0,0,0,14,0,38,4,https://www.sports-reference.com/cfb/players/quinton-carter-1.html,0,Quinton Carter,DB,0.0,Oklahoma,2026-04-01T18:47:36.513Z,59,season_totals,2.5
26,,SR,55,ACC,2011,3,0,0,0,13,0,0,0,https://www.sports-reference.com/cfb/players/quinton-coples-1.html,2,Quinton Coples,DL,7.5,North Carolina,2026-04-01T18:47:50.523Z,29,season_totals,15.0
12,,SR,22,SEC,2012,0,0,0,0,13,0,0,0,https://www.sports-reference.com/cfb/players/quinton-dial-1.html,0,Quinton Dial,DL,1.5,Alabama,2026-04-01T18:47:57.588Z,10,season_totals,5.0
16,,JR,39,Big Ten,2015,1,1,0,0,12,0,0,1,https://www.sports-reference.com/cfb/players/quinton-jefferson-1.html,1,Quinton Jefferson,DL,6.5,Maryland,2026-04-01T18:48:04.593Z,23,season_totals,12.5
9,,JR,41,MAC,2023,0,0,0,0,13,0,3,1,https://www.sports-reference.com/cfb/players/quinyon-mitchell-1.html,18,Quinyon Mitchell,CB,0.0,Toledo,2026-04-01T18:48:11.714Z,32,season_totals,2.0
27,,JR,52,ACC,2017,1,1,0,35,13,0,0,0,https://www.sports-reference.com/cfb/players/rj-mcintosh-1.html,7,RJ McIntosh,DL,2.5,Miami (FL),2026-04-01T18:48:18.756Z,25,season_totals,12.5
31,,SR,75,ACC,2024,0,0,0,0,13,0,6,2,https://www.sports-reference.com/cfb/players/rj-mickens-1.html,7,R.J. Mickens,S,0.0,Clemson,2026-04-01T18:48:25.626Z,44,season_totals,6.0
12,,,38,Big Ten,2013,0,1,0,0,13,0,7,1,https://www.sports-reference.com/cfb/players/rashede-hageman-1.html,8,Ra'Shede Hageman,DL,2.0,Minnesota,2026-04-01T18:48:32.690Z,26,season_totals,13.0
0,,JR,6,Big Ten,2020,0,0,0,0,2,0,0,0,https://www.sports-reference.com/cfb/players/rachad-wildgoose-1.html,1,Rachad Wildgoose,CB,0.0,Wisconsin,2026-04-01T18:48:39.698Z,6,season_totals,2.0
29,,SR,47,SEC,2019,0,0,0,0,12,0,0,0,https://www.sports-reference.com/cfb/players/raekwon-davis-1.html,0,Raekwon Davis,DL,0.5,Alabama,2026-04-01T18:48:46.724Z,18,season_totals,3.0
53,,JR,102,Big Ten,2016,2,0,0,0,13,0,0,0,https://www.sports-reference.com/cfb/players/raekwon-mcmillan-1.html,4,Raekwon McMillan,LB,2.0,Ohio State,2026-04-01T18:48:53.970Z,49,season_totals,7.0
26,,JR,77,Pac-10,2010,0,0,0,0,12,0,42,1,https://www.sports-reference.com/cfb/players/rahim-moore-1.html,0,Rahim Moore,DB,0.0,UCLA,2026-04-01T18:49:07.892Z,51,season_totals,3.0
26,,JR,58,CUSA,2014,0,0,0,0,11,0,0,0,https://www.sports-reference.com/cfb/players/rakeem-nunez-roches-1.html,0,Rakeem Nunez-Roches,DL,3.0,Southern Mississippi,2026-04-01T18:49:14.930Z,32,season_totals,14.0
54,,SR,110,SEC,2014,1,1,0,0,13,0,0,0,https://www.sports-reference.com/cfb/players/ramik-wilson-1.html,1,Ramik Wilson,LB,2.0,Georgia,2026-04-01T18:49:21.833Z,56,season_totals,7.0
31,,JR,54,Big Ten,2014,1,0,0,0,11,0,0,1,https://www.sports-reference.com/cfb/players/randy-gregory-1.html,3,Randy Gregory,DE,7.0,Nebraska,2026-04-01T18:49:29.011Z,23,season_totals,8.5
3,,SR,15,ACC,2010,0,0,0,0,5,0,0,0,https://www.sports-reference.com/cfb/players/ras-i-dowling-1.html,1,Ras-I Dowling,DB,0.0,Virginia,2026-04-01T18:49:48.450Z,12,season_totals,0.0
39,,SR,74,SEC,2017,1,1,0,0,12,0,0,0,https://www.sports-reference.com/cfb/players/rashaan-evans-1.html,3,Rashaan Evans,LB,6.0,Alabama,2026-04-01T18:49:55.576Z,35,season_totals,13.0
26,,JR,65,SEC,2017,3,3,0,0,12,0,0,1,https://www.sports-reference.com/cfb/players/rashaan-gaulden-1.html,5,Rashaan Gaulden,DB,0.0,Tennessee,2026-04-01T18:50:02.485Z,39,season_totals,3.5
9,,SR,34,SEC,2018,0,0,0,0,13,0,16,3,https://www.sports-reference.com/cfb/players/rashad-fenton-1.html,6,Rashad Fenton,CB/DB,0.0,South Carolina,2026-04-01T18:50:16.761Z,25,season_totals,2.5
29,,JR,89,SEC,2008,1,0,0,0,14,2,125,5,https://www.sports-reference.com/cfb/players/rashad-johnson-1.html,0,Rashad Johnson,DB,1.0,Alabama,2026-04-01T18:50:30.633Z,60,season_totals,5.0
16,AA,SR,35,ACC,2020,3,1,0,5,9,0,0,0,https://www.sports-reference.com/cfb/players/rashad-weaver-1.html,2,Rashad Weaver,DL,7.5,Pitt,2026-04-01T18:50:51.773Z,19,season_totals,14.5
24,,JR,44,Big Ten,2018,0,0,0,0,9,0,0,0,https://www.sports-reference.com/cfb/players/rashan-gary-1.html,0,Rashan Gary,DE/DL,3.5,Michigan,2026-04-01T18:50:58.719Z,20,season_totals,7.5
9,,SO,17,SEC,2014,0,0,0,0,8,0,0,0,https://www.sports-reference.com/cfb/players/rashard-robinson-1.html,1,Rashard Robinson,DB,0.0,LSU,2026-04-01T18:51:11.347Z,8,season_totals,1.0
24,,JR,43,Pac-12,2017,1,0,0,0,14,0,0,0,https://www.sports-reference.com/cfb/players/rasheem-green-1.html,4,Rasheem Green,DE/DT,10.0,USC,2026-04-01T18:51:23.896Z,19,season_totals,12.5
21,,SR,70,Big 12,2016,1,0,0,0,13,1,101,8,https://www.sports-reference.com/cfb/players/rasul-douglas-1.html,8,Rasul Douglas,CB,1.0,West Virginia,2026-04-01T18:51:32.923Z,49,season_totals,3.5
6,,JR,28,Big Ten,2005,0,0,0,0,11,0,0,1,https://www.sports-reference.com/cfb/players/ray-edwards-1.html,0,Ray Edwards,DL,5.5,Purdue,2026-04-01T18:51:38.214Z,22,season_totals,11.0
16,,SR,36,SEC,2006,0,1,1,9,14,0,0,0,https://www.sports-reference.com/cfb/players/ray-mcdonald-1.html,5,Ray McDonald,DL,3.0,Florida,2026-04-01T18:51:45.096Z,20,season_totals,4.5
20,,SR,76,ACC,2016,0,0,0,0,13,0,0,2,https://www.sports-reference.com/cfb/players/rayshawn-jenkins-1.html,7,Rayshawn Jenkins,DB,1.5,Miami (FL),2026-04-01T18:51:59.095Z,56,season_totals,4.5
33,,SR,46,Big 12,2007,1,0,0,0,13,0,0,0,https://www.sports-reference.com/cfb/players/red-bryant-1.html,2,Red Bryant,DL,1.0,Texas A&M,2026-04-01T18:52:11.831Z,13,season_totals,6.0
17,AA,JR,51,SEC,2006,0,0,0,0,14,1,70,6,https://www.sports-reference.com/cfb/players/reggie-nelson-1.html,0,Reggie Nelson,DB,0.0,Florida,2026-04-01T18:52:29.997Z,34,season_totals,2.0
42,AA,SR,102,SEC,2015,2,0,0,0,15,0,0,0,https://www.sports-reference.com/cfb/players/reggie-ragland-1.html,7,Reggie Ragland,LB,2.5,Alabama,2026-04-01T18:52:37.041Z,60,season_totals,6.5
21,,JR,78,Big 12,2007,0,0,1,61,13,0,48,3,https://www.sports-reference.com/cfb/players/reggie-smith-1.html,0,Reggie Smith,DB,1.0,Oklahoma,2026-04-01T18:52:49.638Z,57,season_totals,7.0
11,,SR,43,ACC,2023,0,0,0,0,13,0,0,1,https://www.sports-reference.com/cfb/players/renardo-green-1.html,13,Renardo Green,DB,0.5,Florida State,2026-04-01T18:53:10.727Z,32,season_totals,2.5
16,,SR,43,Pac-12,2018,0,0,0,0,13,0,0,0,https://www.sports-reference.com/cfb/players/renell-wren-1.html,2,Renell Wren,DL,1.0,Arizona State,2026-04-01T18:53:17.729Z,27,season_totals,4.5
64,,JR,130,SEC,2009,0,1,0,3,13,0,0,0,https://www.sports-reference.com/cfb/players/rennie-curran-1.html,3,Rennie Curran,LB,0.5,Georgia,2026-04-01T18:53:24.910Z,66,season_totals,5.0
29,,JR,73,SEC,2009,1,0,0,0,13,0,89,4,https://www.sports-reference.com/cfb/players/reshad-jones-1.html,0,Reshad Jones,DB,0.0,Georgia,2026-04-01T18:53:32.121Z,44,season_totals,4.5
55,AA,SR,115,SEC,2016,0,0,0,0,15,0,0,0,https://www.sports-reference.com/cfb/players/reuben-foster-1.html,2,Reuben Foster,LB,5.0,Alabama,2026-04-01T18:53:38.838Z,60,season_totals,13.0
28,"H-9,Bednarik,AA",SR,79,Pac-10,2008,0,0,0,0,12,1,48,2,https://www.sports-reference.com/cfb/players/rey-maualuga-1.html,0,Rey Maualuga,LB,0.0,USC,2026-04-01T18:53:45.867Z,51,season_totals,2.5
11,,SR,53,Big Ten,2013,1,0,0,0,12,0,42,6,https://www.sports-reference.com/cfb/players/ricardo-allen-1.html,3,Ricardo Allen,DB/CB,1.0,Purdue,2026-04-01T18:54:00.533Z,42,season_totals,4.0
21,,JR,78,WAC,2005,1,0,0,0,13,0,17,3,https://www.sports-reference.com/cfb/players/richard-marshall-1.html,0,Richard Marshall,DB,0.0,Fresno State,2026-04-01T18:54:25.323Z,57,season_totals,1.0
10,,SR,50,Pac-10,2010,2,0,0,0,13,0,39,4,https://www.sports-reference.com/cfb/players/richard-sherman-1.html,0,Richard Sherman,WR/DB,0.0,Stanford,2026-04-01T18:54:46.217Z,40,season_totals,1.0
23,,SR,72,American,2020,2,2,0,0,9,0,25,3,https://www.sports-reference.com/cfb/players/richie-grant-1.html,5,Richie Grant,DB,1.0,UCF,2026-04-01T18:54:53.303Z,49,season_totals,3.5
12,,JR,20,SEC,2008,0,0,0,0,11,0,0,0,https://www.sports-reference.com/cfb/players/ricky-jean-francois-1.html,2,Ricky Jean-Francois,DL,2.0,LSU,2026-04-01T18:55:00.209Z,8,season_totals,3.0
27,,SR,55,ACC,2009,2,0,0,0,14,0,0,0,https://www.sports-reference.com/cfb/players/ricky-sapp-1.html,0,Ricky Sapp,DL,5.0,Clemson,2026-04-01T18:55:14.247Z,28,season_totals,14.0
16,,SR,47,Big Ten,2022,2,0,0,0,13,0,0,1,https://www.sports-reference.com/cfb/players/riley-moss-1.html,11,Riley Moss,DB,0.0,Iowa,2026-04-01T18:55:28.325Z,31,season_totals,1.0
13,,SR,48,Big Ten,2005,1,0,0,0,11,0,37,2,https://www.sports-reference.com/cfb/players/rob-ninkovich-1.html,0,Rob Ninkovich,DL,8.0,Purdue,2026-04-01T18:55:35.285Z,35,season_totals,17.0
15,,SR,49,SEC,2008,0,0,0,0,12,0,8,1,https://www.sports-reference.com/cfb/players/robert-ayers-1.html,0,Robert Ayers,DL,3.0,Tennessee,2026-04-01T18:55:53.829Z,34,season_totals,15.5
10,,SR,26,SEC,2022,1,1,0,0,15,0,0,0,https://www.sports-reference.com/cfb/players/robert-beal-1.html,0,Robert Beal,LB,3.0,Georgia,2026-04-01T18:56:00.493Z,16,season_totals,3.0
22,,SR,70,Ind,2011,0,1,0,0,13,0,82,2,https://www.sports-reference.com/cfb/players/robert-blanton-1.html,5,Robert Blanton,DB,1.0,Notre Dame,2026-04-01T18:56:07.505Z,48,season_totals,8.0
16,,JR,29,SEC,2015,0,0,0,0,11,0,0,0,https://www.sports-reference.com/cfb/players/robert-nkemdiche-1.html,2,Robert Nkemdiche,DE/DT,3.0,Ole Miss,2026-04-01T18:56:35.526Z,13,season_totals,7.0
17,,SO,52,ACC,2009,6,0,0,0,13,0,0,0,https://www.sports-reference.com/cfb/players/robert-quinn-1.html,3,Robert Quinn,DL,11.0,North Carolina,2026-04-01T18:56:42.623Z,35,season_totals,19.0
11,,SR,47,American,2018,0,0,0,0,12,0,-1,2,https://www.sports-reference.com/cfb/players/rock-ya-sin-1.html,12,Rock Ya-Sin,CB,0.0,Temple,2026-04-01T18:57:07.884Z,36,season_totals,2.0
5,,SR,18,Big 12,2020,1,0,0,0,9,0,0,0,https://www.sports-reference.com/cfb/players/rodarius-williams-1.html,7,Rodarius Williams,CB,0.0,Oklahoma State,2026-04-01T18:57:45.531Z,13,season_totals,1.0
26,,SR,85,Big 12,2009,0,0,0,0,13,0,0,1,https://www.sports-reference.com/cfb/players/roddrick-muckelroy-1.html,0,Roddrick Muckelroy,LB,2.0,Texas,2026-04-01T18:57:52.636Z,59,season_totals,9.0
16,AA,SR,27,Big 12,2005,1,1,1,67,13,0,0,0,https://www.sports-reference.com/cfb/players/rodrique-wright-1.html,5,Rodrique Wright,DL,3.0,Texas,2026-04-01T18:58:17.724Z,11,season_totals,7.5
8,,SR,49,SEC,2021,0,1,0,0,12,1,35,2,https://www.sports-reference.com/cfb/players/roger-mccreary-1.html,14,Roger McCreary,DB/CB,1.0,Auburn,2026-04-01T18:58:24.761Z,41,season_totals,2.0
52,AA,JR,105,SEC,2009,1,0,0,0,14,0,21,2,https://www.sports-reference.com/cfb/players/rolando-mcclain-1.html,0,Rolando McClain,LB,4.0,Alabama,2026-04-01T18:58:31.778Z,53,season_totals,14.5
34,,SR,69,SEC,2005,2,0,0,0,12,0,50,1,https://www.sports-reference.com/cfb/players/roman-harper-1.html,0,Roman Harper,DB,0.5,Alabama,2026-04-01T18:58:38.809Z,35,season_totals,6.5
8,,SR,27,ACC,2008,1,0,0,0,14,0,0,0,https://www.sports-reference.com/cfb/players/ron-brace-1.html,0,Ron Brace,DL,2.5,Boston College,2026-04-01T18:58:45.996Z,19,season_totals,10.0
10,,SR,30,SEC,2011,2,3,0,0,14,2,74,2,https://www.sports-reference.com/cfb/players/ron-brooks-1.html,6,Ron Brooks,DB,3.5,LSU,2026-04-01T18:58:52.869Z,20,season_totals,6.5
29,,SR,71,Sun Belt,2015,1,1,0,20,13,1,30,1,https://www.sports-reference.com/cfb/players/ronald-blair-1.html,0,Ronald Blair,DL,7.5,Appalachian State,2026-04-01T18:59:07.636Z,42,season_totals,19.0
14,,JR,43,ACC,2014,1,0,0,0,13,0,0,0,https://www.sports-reference.com/cfb/players/ronald-darby-1.html,4,Ronald Darby,DB/CB,0.0,Florida State,2026-04-01T18:59:13.960Z,29,season_totals,0.5
5,,JR,22,SEC,2013,0,0,0,0,10,0,0,0,https://www.sports-reference.com/cfb/players/ronald-powell-1.html,0,Ronald Powell,DL/DE,4.0,Florida,2026-04-01T18:59:30.356Z,17,season_totals,7.0
26,,JR,59,Big 12,2011,1,0,0,0,10,0,11,1,https://www.sports-reference.com/cfb/players/ronnell-lewis-1.html,0,Ronnell Lewis,LB/DL,5.5,Oklahoma,2026-04-01T18:59:31.862Z,33,season_totals,13.0
31,,JR,74,SEC,2017,0,0,0,0,14,0,7,3,https://www.sports-reference.com/cfb/players/ronnie-harrison-1.html,4,Ronnie Harrison,DB,2.5,Alabama,2026-04-01T18:59:38.820Z,43,season_totals,4.5
8,,JR,25,Big 12,2020,0,0,0,0,6,0,0,0,https://www.sports-reference.com/cfb/players/ronnie-perkins-1.html,0,Ronnie Perkins,DE/DL,6.5,Oklahoma,2026-04-01T18:59:45.931Z,17,season_totals,11.5
52,"H-10,AA",JR,137,SEC,2017,1,2,0,9,15,0,0,0,https://www.sports-reference.com/cfb/players/roquan-smith-1.html,2,Roquan Smith,LB,6.5,Georgia,2026-04-01T18:59:52.879Z,85,season_totals,14.0
15,,JR,40,Big 12,2019,0,0,0,0,12,0,0,0,https://www.sports-reference.com/cfb/players/ross-blacklock-1.html,0,Ross Blacklock,DT,3.5,Texas Christian,2026-04-01T18:59:59.976Z,25,season_totals,9.0
11,,SR,46,ACC,2013,1,0,0,0,13,0,19,3,https://www.sports-reference.com/cfb/players/ross-cockrell-1.html,12,Ross Cockrell,DB/CB,1.0,Duke,2026-04-01T19:00:07.028Z,35,season_totals,2.0
18,,SR,42,Big 12,2008,0,0,0,0,13,0,0,0,https://www.sports-reference.com/cfb/players/roy-miller-1.html,3,Roy Miller,DL,5.5,Texas,2026-04-01T19:00:21.099Z,24,season_totals,10.5
12,,SR,25,ACC,2023,0,0,0,0,12,0,0,0,https://www.sports-reference.com/cfb/players/ruke-orhorhoro-1.html,1,Ruke Orhorhoro,DT,5.0,Clemson,2026-04-01T19:00:39.462Z,13,season_totals,8.0
31,,SR,61,SEC,2016,4,3,0,14,15,1,26,1,https://www.sports-reference.com/cfb/players/ryan-anderson-1.html,3,Ryan Anderson,LB,9.0,Alabama,2026-04-01T19:00:46.536Z,30,season_totals,19.0
59,,SR,93,Sun Belt,2013,0,0,0,0,13,0,0,0,https://www.sports-reference.com/cfb/players/ryan-carrethers-1.html,0,Ryan Carrethers,DL,4.0,Arkansas State,2026-04-01T19:00:53.844Z,34,season_totals,8.0
33,,SR,89,Big Ten,2018,1,0,0,0,12,0,0,0,https://www.sports-reference.com/cfb/players/ryan-connelly-1.html,1,Ryan Connelly,LB,3.0,Wisconsin,2026-04-01T19:01:00.568Z,56,season_totals,10.0
27,,SR,42,Big Ten,2016,1,0,0,0,13,0,0,0,https://www.sports-reference.com/cfb/players/ryan-glasgow-1.html,1,Ryan Glasgow,DL/DT,4.0,Michigan,2026-04-01T19:01:15.113Z,15,season_totals,9.5
20,AA,SR,70,Big Ten,2010,5,0,0,0,12,0,0,0,https://www.sports-reference.com/cfb/players/ryan-kerrigan-1.html,1,Ryan Kerrigan,DL,12.5,Purdue,2026-04-01T19:01:21.662Z,50,season_totals,26.0
22,,SR,52,Big East,2005,3,0,0,0,11,0,0,1,https://www.sports-reference.com/cfb/players/ryan-lacasse-1.html,0,Ryan Lacasse,DL,9.0,Syracuse,2026-04-01T19:01:28.605Z,30,season_totals,12.0
13,,SR,25,Big 12,2006,3,0,0,0,13,0,0,0,https://www.sports-reference.com/cfb/players/ryan-mcbean-1.html,0,Ryan McBean,DL,4.5,Oklahoma State,2026-04-01T19:01:35.698Z,12,season_totals,7.0
15,,SR,44,Big Ten,2014,1,0,0,0,12,0,0,0,https://www.sports-reference.com/cfb/players/ryan-russell-1.html,1,Ryan Russell,DL/DE,3.0,Purdue,2026-04-01T19:01:54.024Z,29,season_totals,6.5
42,,JR,144,Big Ten,2013,4,0,0,0,14,0,0,0,https://www.sports-reference.com/cfb/players/ryan-shazier-1.html,4,Ryan Shazier,LB,7.0,Ohio State,2026-04-01T19:02:00.932Z,102,season_totals,23.5
23,,SR,71,Pac-10,2006,0,0,0,0,14,0,35,5,https://www.sports-reference.com/cfb/players/sabby-piscitelli-1.html,0,Sabby Piscitelli,DB,1.0,Oregon State,2026-04-01T19:02:29.362Z,48,season_totals,3.0
19,,SR,58,Big 12,2010,5,0,0,0,12,0,0,0,https://www.sports-reference.com/cfb/players/sam-acho-1.html,1,Sam Acho,DL,8.0,Texas,2026-04-01T19:02:43.235Z,39,season_totals,15.5
31,,SR,80,Big East,2012,2,0,0,0,11,0,0,0,https://www.sports-reference.com/cfb/players/sam-barrington-1.html,3,Sam Barrington,LB,3.5,South Florida,2026-04-01T19:02:50.481Z,49,season_totals,6.5
15,,JR,42,Big Ten,2017,2,0,0,0,14,0,0,0,https://www.sports-reference.com/cfb/players/sam-hubbard-1.html,0,Sam Hubbard,DE,7.0,Ohio State,2026-04-01T19:03:04.297Z,27,season_totals,13.5
9,,SR,51,SEC,2012,0,0,0,0,12,0,0,3,https://www.sports-reference.com/cfb/players/sanders-commings-1.html,0,Sanders Commings,DB,0.0,Georgia,2026-04-01T19:03:18.340Z,42,season_totals,1.0
21,,SR,65,Big Ten,2018,0,1,0,0,12,0,3,3,https://www.sports-reference.com/cfb/players/saquan-hampton-1.html,13,Saquan Hampton,DB,0.0,Rutgers,2026-04-01T19:03:25.470Z,44,season_totals,3.0
18,,JR,47,Pac-12,2013,3,1,0,0,13,0,0,0,https://www.sports-reference.com/cfb/players/scott-crichton-1.html,3,Scott Crichton,DL/DE,8.5,Oregon State,2026-04-01T19:03:38.013Z,29,season_totals,19.0
55,,SR,137,Big East,2008,0,0,0,0,13,1,18,2,https://www.sports-reference.com/cfb/players/scott-mckillop-1.html,0,Scott McKillop,LB,4.0,Pitt,2026-04-01T19:03:50.469Z,82,season_totals,17.5
18,,SR,55,CUSA,2011,1,0,0,0,12,0,0,0,https://www.sports-reference.com/cfb/players/scott-solomon-1.html,1,Scott Solomon,DL,8.5,Rice,2026-04-01T19:04:04.641Z,37,season_totals,13.5
